rank	ID	score
1	shr	2314.3216235822256
2	takoshi	2297.2714065129826
3	tantal	2285.390204900202
4	phocom	2275.528719884596
5	rickytheta	2241.392919873896
6	nagitaosu	2240.623675387837
7	yamunaku	2239.9613593701483
8	tanzaku	2230.1497026997704
9	omu	2228.6060525108496
10	mojashi	2224.5390803573873
11	fuppy	2224.4832762250207
12	goodbaton	2214.935583891263
13	iwashi31	2207.8413268303107
14	31536000	2201.848117289746
15	snuke	2190.8954659171186
16	iehn	2187.02062613627
17	cielavenir	2184.5459991510975
18	kusano	2167.1526099337793
19	Aquarius	2147.877848035749
20	tomerun	2147.6506205932697
21	hiro116s	2146.066132538572
22	takumi152	2145.683481984003
23	ichyo	2144.1428834627786
24	tashikani	2142.0056323703675
25	tanakh	2137.5985336489
26	Jiro_tech15	2135.3176612888556
27	mamekin	2135.1882256892677
28	Taiyo	2109.2175999017263
29	sumoru	2071.9508691686974
30	sensaur	2068.965320280233
31	ekiden	2066.495846092822
32	hitonanode	2052.68312341178
33	kenntin	2049.1278980550273
34	gobi	2048.7943879320505
35	mtsd	2044.4144608369443
36	titia	2038.9065193827644
37	wat_shun	1992.7587138809397
38	Inaniwa	1987.4723614889838
39	kuhaku	1974.7363321093542
40	mkan_0141	1968.0632984325775
41	kotamanegi	1965.03643730298
42	4bungi	1964.6822452335723
43	nhho	1947.0398310573066
44	to-hutohu	1920.952303652143
45	koikuchi	1920.558091581755
46	riantkb	1910.912209228814
47	tobiuo1990	1886.5262273517656
48	remin	1884.9743971703322
49	fmhr	1881.7629366806814
50	ganariya	1881.1178330137739
51	molety	1856.4312127915268
52	unsre	1798.3728748386006
53	E869120	1792.6152738055428
54	kimiyuki	1766.8959174964436
55	y_kawano	1752.3744262756568
56	uchiiii	1723.539254250073
57	ryuk	1717.0571753324725
58	physics0523	1690.893193973916
59	qLethon	1604.3938019615173
60	shindannin	1573.9611563437816
61	Tlapesium	1528.8819472645728
62	Kuri174	1449.0650152868368
63	hidekiy	1429.7086951213032
64	siman	1411.9809523809524
65	uwi	1271.0478690707291
66	daisyo	1230.5248763801396
67	ymduu	1113.8923458070465
68	yowa	1076.3744096077667
69	Joe75792433	922.1148201469208
70	nyanko	911.1143859649122
71	tokotoko7777	832.8434406722728
72	asdfgh	666.0047619047618
73	kcvlex	605.96327006327
74	fgwiebfaoish	80.0
75	rigy	52.2
