rank	ID	score
1	Taiyo	5732.508225108226
2	gobi	5678.784523809524
3	kenntin	5587.461904761904
4	titia	5502.367568542569
5	mtsd	5373.9023809523815
6	nagitaosu	5196.110064935066
7	phocom	4783.798953823955
8	takumi152	4759.64989177489
9	ekiden	4754.903138528139
10	to-hutohu	4692.357792207791
11	fgwiebfaoish	3981.8619047619045
12	neterukun	3789.736507936508
13	iwashi31	3319.1301948051955
14	snuke	3153.0750000000003
15	ymduu	2886.475396825397
16	kotamanegi	2832.879365079365
17	rickytheta	2469.1361111111114
18	y_kawano	2141.30082972583
19	ganariya	1451.2619047619048
20	mamekin	1204.945238095238
21	iehn	1175.2222222222222
22	Dente	1092.2454545454545
23	omochana2	653.8214285714286
24	unsre	293.3333333333333
25	sensaur	86.66666666666667
