rank	ID	score
1	tanzaku	5347.429059205812
2	takumi152	5285.970321276591
3	mtsd	5204.041214152204
4	tomerun	5161.041214152204
5	tantal	5123.778056257467
6	snuke	5016.662814696484
7	fuppy	4802.122527730267
8	masutech16	4754.0278220059945
9	rickytheta	4365.138973251551
10	yamunaku	4223.87453041025
11	fgwiebfaoish	4010.319019684307
12	riantkb	3996.2025056681928
13	hiro116s	3973.2454640646597
14	goodbaton	3559.6949222518115
15	unsre	3557.205373711256
16	to-hutohu	3496.050856006738
17	omu	2917.385888784418
18	kenntin	2828.944574044806
19	ganariya	2762.1279561941333
20	fujiyama	2651.8730092748665
21	Joe75792433	2641.767906796506
22	omochana2	2637.3160667505877
23	Inaniwa	2633.979202946774
24	sumoru	2624.0251862172922
25	Dente	2617.9668692160953
26	Imperi	2608.9595859120236
27	titia	2569.677987290487
28	ms5	2506.4758592585604
29	nagitaosu	2447.4442153649584
30	neterukun	2396.5968592424088
31	ryuk	2353.043124857598
32	kusano	2316.2504889632214
33	4bungi	2296.4913445297097
34	gobi	2286.968370518371
35	nyanko	2172.613126622259
36	Taiyo	2157.736664096997
37	HIRO170	2031.625967414938
38	shindannin	2004.9788332453575
39	hdnkt	1891.185121234115
40	E869120	1888.5106311387271
41	iehn	1696.227414715973
42	kotamanegi	1593.0967141131998
43	mkan_0141	1484.245591637465
44	hitonanode	1343.7106749498914
45	takoshi	849.0504200048317
46	cielavenir	290.90909090909093
47	sensaur	251.18095238095236
48	amylase	248.15614973262032
49	ekiden	112.26666666666665
50	kryinit	33.45454545454545
