rank	ID	score
1	omu	3768.954782868558
2	tanzaku	3440.0352136466267
3	takumi152	3421.763051887832
4	rickytheta	3385.1668647496713
5	fuppy	3336.4353742453486
6	titia	2973.062191256628
7	kotamanegi	2901.638942916343
8	kusano	2898.90596150263
9	snuke	2897.4428475850377
10	nagitaosu	2897.1843828887086
11	masutech16	2824.0405055149804
12	gobi	2798.8058423537354
13	hiro116s	2774.899378288252
14	neterukun	2772.4103995122628
15	mtsd	2771.9781443283723
16	sumoru	2756.7689435056436
17	E869120	2754.510912528078
18	hitonanode	2747.6380905495457
19	takoshi	2714.1771656602778
20	ichyo	2712.51045465262
21	iwashi31	2696.2997004907056
22	Imperi	2670.134361565772
23	Inaniwa	2668.4278910293433
24	tomerun	2652.7103864209557
25	4bungi	2612.4558875377247
26	ganariya	2602.489084590335
27	31536000	2552.4905537202185
28	y_kawano	2522.590874811463
29	to-hutohu	2491.8135210348105
30	unsre	2461.1723252515935
31	yamunaku	2322.6833615845057
32	fgwiebfaoish	2319.0695954335406
33	goodbaton	2260.6517944499815
34	qLethon	2202.440337931097
35	riantkb	2158.917657178241
36	iehn	2109.7912997179537
37	kimiyuki	2066.8721105519867
38	physics0523	1881.5826606587063
39	Dente	1875.7188739865446
40	wat_shun	1744.7756914664506
41	Jiro_tech15	1735.2620265487271
42	rigy	1716.0962516399823
43	jacky	1639.5544277040874
44	hdnkt	1612.1040348402912
45	fujiyama	1606.1339264315507
46	ms5	1463.3006584553045
47	uchiiii	1438.8748136985307
48	HIRO170	1387.8864622548708
49	Joe75792433	1352.6127919048968
50	sensaur	1221.3375611522617
51	foxgod	1212.5764842172396
52	cielavenir	1055.409090909091
53	Taiyo	1038.5542517599988
54	tantal	1030.0294532725454
55	nyanko	984.3406832714608
56	phocom	811.888470941593
57	kenntin	716.8298301336345
58	shindannin	687.8761515987852
59	ryuk	571.2683982683983
60	mkan_0141	481.0133116883116
61	Aquarius	454.2355603755103
62	kryinit	276.9935103512596
63	mojashi	263.7978439688966
64	Arakoma	116.86111111111111
65	Tlapesium	111.69810890863522
66	tobiuo1990	108.33333333333333
67	bowwowforeach	107.14285714285714
68	siman	72.72727272727273
69	nhho	72.72727272727273
