rank	ID	score
1	omu	3262.45818787734
2	rickytheta	3250.123854641965
3	tantal	3249.089978426877
4	shr	3245.1980369334215
5	kusano	3198.015060049977
6	fuppy	3166.9786568257814
7	tanzaku	3145.5832306828975
8	takumi152	3127.9348377511947
9	kimiyuki	3115.013234519104
10	hitonanode	3074.935709677781
11	Inaniwa	2978.8256418472442
12	kotamanegi	2956.1952358208214
13	nagitaosu	2950.08489112599
14	E869120	2947.168291426913
15	takoshi	2939.14108509442
16	tomerun	2844.6565949050173
17	goodbaton	2796.3624171020483
18	nhho	2761.6336996336995
19	yamunaku	2743.275631607122
20	Jiro_tech15	2709.605960410762
21	kenntin	2602.1577421055936
22	riantkb	2594.7728953467713
23	31536000	2566.372364005956
24	iehn	2525.5292434638886
25	Aquarius	2499.2165011699713
26	Taiyo	2493.4984075708176
27	gobi	2483.8530572354434
28	titia	2483.0586434802112
29	snuke	2478.773267098418
30	ekiden	2476.6814021688415
31	mtsd	2471.587666965848
32	masutech16	2447.3220627672426
33	ganariya	2438.8719667547803
34	cielavenir	2423.469089026915
35	ichyo	2383.881654718055
36	to-hutohu	2380.9061721095813
37	Imperi	2369.5862287116584
38	sumoru	2366.6965413711546
39	y_kawano	2357.0369397730547
40	phocom	2324.6339446352854
41	physics0523	2318.011201327471
42	iwashi31	2281.666791704111
43	ryuk	2255.2252473996555
44	Dente	2227.4309199134204
45	unsre	2205.2690299011883
46	jacky	2178.760713450423
47	ms5	2161.212682581109
48	4bungi	2004.117862304511
49	qLethon	1963.8315688634207
50	remin	1728.803793022478
51	wat_shun	1725.8926497298662
52	uchiiii	1705.2236891660418
53	daisyo	1693.1832298136649
54	nyanko	1485.2735318655511
55	Arakoma	1439.9523907170487
56	koikuchi	1425.3740899346083
57	molety	1368.7638557597168
58	Joe75792433	1276.6047893343712
59	hdnkt	1269.4268349485067
60	rigy	1209.8018897057377
61	sensaur	1128.9690107794272
62	HIRO170	1074.1792423295005
63	Tlapesium	931.3961094461094
64	shindannin	923.0059720726799
65	ymduu	815.413277000777
66	tobiuo1990	797.2902432337854
67	siman	772.6666666666666
68	neterukun	721.390178263744
69	mkan_0141	709.2131222400787
70	mamekin	702.0594839577677
71	tashikani	424.9577166019766
72	fujiyama	370.5
73	fgwiebfaoish	251.97402289082083
74	hidekiy	162.51166267942585
75	myrmidon	76.73020313020312
76	bowwowforeach	22.704545454545453
